10.1456774551956	4.3570714285714285	6.3749375	8.64673869830785	7.44625622988956	7.374812500000001	7.843585344861198	6.65535182861255	5.6451205059304606	4.6875	5.985519516055731	4.714280689708264	4.18765411291679	5.0	5.1451205059304606	3.0	4.7499375	4.3749375	11.561028124459101	5.4374375	4.8125	3.0	4.440924195543591	11.499500000000001	7.0	9.470908562498161	4.0	10.999666666666668	4.375154112916791	3.0	3.4375	4.0	4.661497656295072	6.531788315062836	5.0	5.334093510916853	4.666494615132249	6.5311153679427	8.2186778679427	6.566995288894081	6.7604126549355	6.853832493041405	8.414225990460771	6.591677218776528	9.724460336165597	5.815270097556011	6.385722133110847	9.45410227836294	5.831366001869598	3.396753449771629	7.033021382671097	10.236976727269441	5.104590789447057	9.573279272464799	4.57684538575129	5.01387538863168	6.370004536845903	6.716277539167012	6.4863059067534845	7.425534427079443	8.810030306181122	5.147232907498177	6.504815117130134	6.1980020100508595	8.126211559709182	9.80246534933144	7.431682818576318	9.76581499971152	5.663956636320048	7.102338754646708	9.558308917752212	10.07513334083818	10.668226662264834	9.724256368592732	10.586869671254897	7.815747820167572	10.67912678602336	9.243778543773125	9.011023862305455
11.0	4.3570714285714285	6.3749375	8.0	7.0	10.0	6.0	6.0	5.6451205059304606	4.0	5.857618861995921	4.490220533413193	3.50015411291679	5.0	5.3326205059304606	3.3125	3.0	3.0	11.5610281244591	4.0	3.0	3.25	4.753424195543591	11.499500000000001	7.1754596826286	9.47090856249816	4.0	10.999666666666668	3.50015411291679	4.500189998734327	4.104088491705076	4.125	4.229535423483053	4.60336391404566	5.40533917669814	4.583294245852538	5.520794245852538	6.906115367942701	6.020850164266768	7.0029678657400085	3.0	4.0	10.037963919378589	6.591677218776528	10.183120752329778	5.267087046666308	5.25046573233074	9.579102278362942	8.603401217002169	5.742448632533332	5.305035128395222	9.92447672726944	7.072717092287668	9.915085297446549	4.82244253048459	5.817995314541193	7.578647624742065	7.849253355781712	7.532679890082782	7.425534427079442	8.780644115339166	4.0	5.437775407814298	6.099141666583554	8.12621155970918	9.80246534933144	6.935426174142167	9.76581499971152	5.674576948910193	6.602401254646708	9.34840894877641	9.96843220016492	10.668226662264832	9.724256368592728	10.586869671254897	7.815747820167569	10.67912678602336	9.243778543773127	9.011023862305455
11.8617072865859	4.3570714285714285	6.3749375	8.840040710428813	8.86294724802092	6.999812500000001	7.531147844861199	7.089957155194268	5.0	5.0	5.3332434081152	3.8073549220576	4.50015411291679	5.0	5.0	4.0	4.625	4.125	11.561028124459101	5.4374375	5.3124375	3.9375	5.50049896494277	11.499500000000001	7.0	9.47090856249816	4.237313311114759	10.999666666666668	4.25015411291679	5.217474266889619	3.0	4.5625	4.625	5.227653866973328	5.0	4.031935119954836	4.0	5.656052867942702	5.75	6.734198283145326	4.125	4.799942956629625	9.921881483999128	6.383427732637026	9.518186835522975	7.342066568218581	8.041603950002717	9.467063051093502	9.753376042984275	7.471050259193833	7.139514843287808	9.86203922726944	8.57311222398847	9.956952332765717	7.2687548078288895	5.691875195291365	6.222147387669702	6.716277539167011	5.50095169794619	7.425534427079443	8.880256552523736	6.96106551870985	6.228068783848291	6.044287533886029	8.126211559709182	9.802465349331438	7.2060225007166725	9.76581499971152	5.663956636320048	6.92020940097121	9.87080891775221	10.07513334083818	10.668226662264832	9.724256368592732	10.586869671254899	7.815747820167569	10.67912678602336	9.243778543773129	9.011023862305455
11.999	10.0	6.3749375	11.0	6.40599235967584	7.187312500000001	4.0	6.803274436906056	4.0	4.6875	6.622280560180639	2.0	4.7891912649822315	5.0	5.9879596826286	4.327876748783007	5.9374375	5.4999375	11.561028124459101	6.562375	6.5624375	4.393298859326741	4.04580368961313	11.499500000000001	7.569608885378075	9.47090856249816	5.76849117905746	10.999666666666668	6.3851273401671484	6.693495276249909	6.75	4.0	2.0	6.302678528070036	6.505200835515562	7.093640679220489	8.614634192424967	5.468615367942701	8.4062403679427	7.0918279113113964	10.1561778679427	7.938320098768299	8.991589774482398	5.22785040921546	10.102119378154603	2.41503749927884	6.177204421369323	9.360361910420242	4.700425380970032	2.41503749927884	3.41503749927884	9.79953922726944	3.450381163374737	9.417314356570714	3.1926450779424	5.07637538863168	3.0	4.41503749927884	3.44426052081948	7.425534427079442	9.013440394893562	4.0	4.0	3.20753504002006	5.41503749927884	9.802465349331438	7.20994601306584	9.76581499971152	2.41503749927884	6.727288980365289	9.412955735172638	9.920049191146571	10.668226662264832	9.724256368592728	10.586869671254895	7.815747820167569	10.67912678602336	9.243778543773125	9.011023862305455
10.0	4.3570714285714285	6.3749375	9.0	7.58496250072116	7.374812500000001	7.0	8.0	6.0826205059304606	5.901641547168884	6.612780366840324	5.214280689708264	5.025794071090291	5.0	5.82058018855906	4.125	6.4374375	5.4999375	11.561028124459101	6.999875	7.3124375	3.7240601562950726	4.48330368961313	11.499500000000001	7.426261185150952	9.470908562498161	5.36225081111476	10.999666666666668	5.593831980859491	4.968640679220489	3.7812403679427	4.0	5.339522584846161	4.763519271256263	5.375	6.6609866853968125	4.237959682628601	6.093552867942702	6.2499375	7.282506901114301	4.4375	5.655479326945266	9.229178269165374	6.4521359214771365	9.843354313803964	6.004504159461192	6.0522044213693205	9.641602278362942	9.161244856200828	3.521382555571919	5.846580229162911	10.093677867942699	7.735228418310209	10.136195861765257	6.0380906850345815	7.209734675932516	4.127972921458756	6.9662775391670095	5.095574218915059	7.425534427079442	8.880256552523736	5.006714146013338	6.4780687838482915	5.9480020100508595	8.126211559709182	9.80246534933144	7.2060225007166725	9.76581499971152	5.862076948910193	6.762193229548809	9.55830891775221	10.07513334083818	10.668226662264834	9.724256368592732	10.586869671254897	7.815747820167569	10.67912678602336	9.243778543773127	9.011023862305455
11.999	4.3570714285714285	6.3749375	9.0	8.475289685654792	6.999812500000001	6.0	6.51096191927738	5.0	5.0	5.3332434081152	4.58496250072116	4.50015411291679	5.0	5.0	4.0	4.625	4.125	11.561028124459101	5.4374375	5.5624375	3.9375	5.50049896494277	11.499500000000001	7.0	9.47090856249816	4.0	10.999666666666668	4.25015411291679	5.4999375	3.0	4.0	3.8125	5.070718747018492	5.0	3.594435119954836	4.0	5.656052867942702	5.75	6.819662000585707	4.125	4.862442956629625	9.807285850485965	6.3159630784186245	9.559503428010908	7.395923273630197	7.9683426390413	9.4670630510935	9.678961708935088	7.116889242551659	7.327014843287806	9.86203922726944	8.539092191724484	9.956952332765717	7.157654334162418	5.566875195291365	6.401390916669243	6.716277539167012	5.50095169794619	7.425534427079442	8.880256552523736	6.961065518709849	6.727619065010527	5.672070972287638	8.126211559709182	9.802465349331438	7.206022500716672	9.76581499971152	4.841956442979736	6.92020940097121	9.870808917752212	10.07513334083818	10.668226662264832	9.724256368592732	10.586869671254899	7.815747820167569	10.67912678602336	9.243778543773129	9.011023862305455
10.7918140711618	4.3570714285714285	6.3749375	8.50143914515887	7.49825086752783	6.999812500000001	6.0703893278914	6.20163386116965	5.0	5.0	5.969079865691119	3.32192809488736	4.50015411291679	5.0	5.0	3.0	4.625	4.125	11.561028124459101	5.4374375	4.75	3.0	4.93799896494277	11.499500000000001	7.0	9.47090856249816	4.0	10.999666666666668	4.375154112916791	3.9061406792204894	3.0	4.0	5.770787664266768	6.326019271256264	5.0	5.177952831696363	4.353994615132249	5.6561153679427	8.024939094869627	6.690003841631725	5.7916722869927995	6.697635360984105	8.52718567308937	6.3159630784186245	9.724460336165597	5.809225056434521	6.385722133110847	9.454102278362942	6.436647137761602	4.3096416289020985	7.115641888601557	10.236976727269441	5.238383775710632	9.907023574772456	5.165468520548849	5.586995701221826	5.459123192590315	6.716277539167011	5.735632166831407	7.425534427079443	8.909677881101336	5.268552051932329	6.10306878384829	6.044287533886029	8.126211559709182	9.802465349331442	7.306502661792999	9.76581499971152	5.663956636320048	6.977338754646708	9.55830891775221	10.07513334083818	10.668226662264832	9.72425636859273	10.586869671254897	7.815747820167572	10.67912678602336	9.243778543773127	9.011023862305455
11.7931155552743	4.3570714285714285	6.3749375	9.0	8.100289685654792	6.999812500000001	6.51096191927738	6.20163386116965	5.0	5.0	5.969079865691119	3.0	4.50015411291679	5.0	5.0	3.0	4.625	4.125	11.561028124459101	5.4374375	4.8125	3.0	5.18799896494277	11.499500000000001	7.0	9.47090856249816	4.0	10.999666666666668	4.375154112916791	4.125	3.0	4.1875	3.8125	5.0832434081152	5.0	3.594435119954836	4.0	6.093552867942702	5.8125	6.819662000585707	4.125	4.674942956629625	10.088526218428665	6.533802255116765	9.622003428010906	7.441064224513655	8.280842639041296	9.467063051093502	9.928221346772236	7.4033868988467315	6.208954300312108	9.86203922726944	8.831471685794025	9.956952332765717	7.131714490457489	5.566875195291365	6.401390916669243	6.716277539167012	5.91833119201573	7.425534427079442	8.880256552523736	6.961065518709849	6.727619065010527	5.672070972287638	8.126211559709182	9.802465349331438	7.206022500716672	9.76581499971152	4.841956442979736	7.012486778717646	9.87080891775221	10.07513334083818	10.668226662264832	9.724256368592732	10.586869671254897	7.815747820167569	10.67912678602336	9.243778543773127	9.011023862305455
10.0	4.3570714285714285	6.3749375	8.0	7.0	6.999812500000001	5.26303440583379	6.20163386116965	5.0	5.0	4.3332434081152	4.401780689708265	4.50015411291679	5.0	5.0	3.0	4.625	4.125	11.561028124459101	5.4374375	4.75	3.0	4.93799896494277	11.499500000000001	7.0	9.47090856249816	4.0	10.999666666666668	4.00015411291679	4.25	3.0	4.0	4.375	5.0832434081152	5.0	3.594435119954836	4.0	5.968552867942702	5.625	6.819662000585707	4.125	4.799942956629625	9.807285850485965	6.533802255116765	9.559503428010906	7.191126724513653	8.0933426390413	9.467063051093502	9.736687581010068	7.6168892425516574	7.327014843287806	9.86203922726944	8.581471685794023	9.912135705470186	7.157654334162418	6.311055857516898	7.236516170886794	6.716277539167012	6.251625437868268	7.425534427079442	8.880256552523736	6.96106551870985	6.478068783848291	6.0442875338860285	8.126211559709182	9.80246534933144	7.2060225007166725	9.76581499971152	5.663956636320048	6.92020940097121	9.87080891775221	10.075133340838178	10.668226662264832	9.724256368592732	10.586869671254899	7.815747820167572	10.67912678602336	9.243778543773125	9.011023862305455
9.04439411935845	4.3570714285714285	6.3749375	8.29278174922785	6.51096191927738	7.187312500000001	8.093585344861198	5.80735492205761	5.0	5.0	4.3332434081152	4.177720533413193	4.50015411291679	5.0	5.0	3.0	4.75	4.3749375	11.561028124459101	5.5624375	5.0	3.0	4.315924195543591	11.499500000000001	7.0	9.470908562498161	4.0	10.999666666666668	4.50015411291679	3.0	3.0	4.0	3.8125	4.2707434081152	5.286560156295073	3.594435119954836	4.0	5.656115367942701	5.5	6.757162000585707	4.125	4.792913286050974	9.807285850485965	6.591677218776528	9.559503428010908	6.975275476913788	8.280842639041296	9.748303419036203	9.822202786497563	7.574903374975893	7.327014843287805	9.92447672726944	8.382661026758928	9.886195861765255	7.077979072739083	6.868398605628738	7.31227226092483	6.716277539167012	7.0826849406462	7.425534427079443	8.880256552523736	7.08606551870985	6.540568783848291	6.1980020100508595	8.12621155970918	9.80246534933144	7.2060225007166725	9.76581499971152	5.862076948910193	6.92020940097121	9.87080891775221	10.07513334083818	10.668226662264834	9.72425636859273	10.586869671254895	7.815747820167572	10.67912678602336	9.243778543773127	9.011023862305455
